datetime,latitude,longitude,magnitude,depth,location,risk_level
2020-09-06 04:58:17,19.99,72.88,2.0,5.0,"95km W of Nashik, Maharashtra, India",Low
2020-09-05 06:36:31,19.96,72.83,2.7,5.0,"98km N of Mumbai, Maharashtra, India",Low
2020-09-05 00:05:12,19.99,72.88,3.6,5.0,"95km W of Nashik, Maharashtra, India",Low
2020-09-04 23:41:54,19.98,72.85,3.6,5.0,"98km W of Nashik, Maharashtra, India",Low
2020-09-04 21:05:44,25.68,90.29,2.4,10.0,"20km NNE of Tura, Meghalaya, India",Low
2020-09-04 10:33:14,19.9,72.83,2.8,10.0,"91km N of Mumbai, Maharashtra, India",Low
2020-09-04 01:54:45,24.5,94.49,2.4,32.0,"48km S of Ukhrul, Manipur, India",Low
2020-09-02 14:09:48,23.16,70.25,3.3,5.0,"110km NNW of Rajkot, Gujarat, India",Low
2020-09-01 22:08:51,31.89,93.56,3.8,150.0,"448km NNW of Basar, Arunachal Pradesh, India",Low
2020-09-01 17:23:05,3.63,96.03,4.7,10.0,"443km SSE of Campbell Bay, Andaman and Nicobar island, India",Medium
2020-09-01 15:47:00,19.96,72.81,2.5,5.0,"98km N of Mumbai, Maharashtra, India",Low
2020-09-01 07:36:52,26.37,96.67,3.4,190.0,"152km S of Changlang, Arunachal Pradesh, India",Low
2020-09-01 02:39:33,24.88,95.03,5.1,130.0,"55km E of Ukhrul, Manipur, India",Medium
2020-08-31 21:27:03,25.22,94.42,3.7,50.0,"10km N of Shirui, Manipur, India",Low
2020-08-31 19:13:29,35.31,81.05,4.3,230.0,"342km ENE of Leh, Laddakh, India",Medium
2020-08-30 20:25:59,28.09,88.14,3.8,65.0,"74km NW of Lachung, Sikkim, India",Low
2020-08-30 16:20:14,36.87,76.23,3.9,330.0,"257km N of Kargil, Laddakh, India",Low
2020-08-30 01:03:30,25.92,94.61,2.5,21.0,"39km ESE of Wokha, Nagaland, India",Low
2020-08-29 00:44:45,23.27,93.24,3.7,10.0,"22km SSW of Champhai, Mizoram, India",Low
2020-08-28 20:59:27,19.95,72.82,2.6,5.0,"97km N of Mumbai, Maharashtra, India",Low
2020-08-28 06:27:19,23.0,93.27,3.3,5.0,"51km S of Champhai, Mizoram, India",Low
2020-08-28 02:55:11,27.51,92.8,2.5,5.0,"91km E of Tawang, Arunachal Pradesh, India",Low
2020-08-28 01:02:46,27.93,92.03,3.4,5.0,"42km NNE of Tawang, Arunachal Pradesh, India",Low
2020-08-27 22:13:24,27.13,92.48,3.4,10.0,"61km NNW of Tezpur, Assam, India",Low
2020-08-27 18:47:23,23.17,93.21,4.1,25.0,"34km SSW of Champhai, Mizoram, India",Medium
2020-08-27 18:16:10,23.16,93.18,3.6,25.0,"36km SSW of Champhai, Mizoram, India",Low
2020-08-27 17:37:18,23.16,93.2,5.3,30.0,"35km SSW of Champhai, Mizoram, India",Medium
2020-08-26 07:54:02,23.79,88.36,4.1,10.0,"110km ENE of Durgapur, West Bengal, India",Medium
2020-08-26 06:18:49,35.663,82.446,4.6,10.0,"460km NE of Hanley, Jammu & Kashmir, India",Medium
2020-08-25 20:54:38,29.44,80.84,3.8,10.0,"62km ESE of Pithoragarh, Uttarakhand, India",Low
2020-08-25 18:18:08,30.61,78.89,3.4,10.0,"45km ESE of Uttarkashi, Uttarakhand, India",Low
2020-08-24 18:36:08,25.63,96.44,4.0,90.0,"207km ESE of Mokokchung, Nagaland, India",Medium
2020-08-24 03:36:12,27.7,96.79,3.7,120.0,"15km ESE of Changlang, Arunachal Pradesh, India",Low
2020-08-23 22:37:46,30.42,87.46,4.4,20.0,"328km NNW of Lachung, Sikkim, India",Medium
2020-08-23 22:07:42,23.25,70.6,4.1,30.0,"107km NNW of Rajkot, Gujarat, India",Medium
2020-08-23 19:29:27,19.9,72.71,2.7,5.0,"93km N of Mumbai, Maharashtra, India",Low
2020-08-23 18:54:37,20.07,72.71,2.5,5.0,"111km N of Mumbai, Maharashtra, India",Low
2020-08-23 18:48:14,26.241,95.44,4.4,102.0,"92km E of Mokokchung, Nagaland, India",Medium
2020-08-23 18:47:15,19.96,72.78,3.1,5.0,"98km N of Mumbai, Maharashtra, India",Low
2020-08-23 17:23:22,20.15,72.83,3.0,5.0,"101km W of Nashik, Maharashtra, India",Low
2020-08-23 11:39:46,19.92,72.79,2.8,10.0,"94km N of Mumbai, Maharashtra, India",Low
2020-08-23 04:26:44,22.98,94.02,3.7,98.0,"88km SE of Champhai, Mizoram, India",Low
2020-08-22 12:41:05,27.82,94.19,3.5,10.0,"52km WSW of Basar, Arunachal Pradesh, India",Low
2020-08-21 12:07:34,24.79,87.81,4.3,10.0,"117km ENE of Deoghar, Jharkhand, India",Medium
2020-08-20 16:33:55,24.22,94.35,3.5,70.0,"65km ESE of Moirang, Manipur, India",Low
2020-08-20 02:23:03,9.66,93.11,4.7,10.0,"222km S of Portblair, Andaman and Nicobar island, India",Medium
2020-08-19 20:38:56,32.19,96.39,4.2,50.0,"462km NNE of Pangin, Arunachal Pradesh, India",Medium
2020-08-19 05:08:55,34.23,81.12,4.1,240.0,"263km NE of Hanley, Jammu & Kashmir, India",Medium
2020-08-18 14:54:59,20.14,72.96,2.2,5.0,"88km W of Nashik, Maharashtra, India",Low
2020-08-18 03:03:37,30.48,87.08,3.9,140.0,"349km NNW of Lachung, Sikkim, India",Low
2020-08-17 22:02:02,30.082,94.598,4.3,128.0,"225km NNW of Pangin, Arunachal Pradesh, India",Medium
2020-08-17 02:59:38,26.67,92.79,2.6,40.0,"1km N of Tezpur, Assam, India",Low
2020-08-16 23:00:52,24.57,94.7,2.8,35.0,"46km SSE of Ukhrul, Manipur, India",Low
2020-08-16 22:10:34,30.89,95.47,4.5,10.0,"306km N of Pangin, Arunachal Pradesh, India",Medium
2020-08-16 19:09:08,28.07,66.33,4.5,140.0,"685km W of Bikaner, Rajasthan, India",Medium
2020-08-15 10:22:44,17.35,73.69,2.9,5.0,"92km NW of Kolhapur, Maharashtra, India",Low
2020-08-14 21:13:50,29.73,94.66,3.7,165.0,"186km NNW of Pangin, Arunachal Pradesh, India",Low
2020-08-14 18:28:52,29.66,94.2,4.1,195.0,"192km NNW of Basar, Arunachal Pradesh, India",Medium
2020-08-14 14:26:25,25.24,65.37,4.3,10.0,"495km NW of Dwarka, Gujarat, India",Medium
2020-08-14 06:38:10,23.12,93.24,4.0,10.0,"38km SSW of Champhai, Mizoram, India",Medium
2020-08-14 01:48:31,25.87,93.27,2.5,14.0,"45km W of Dimapur, Nagaland, India",Low
2020-08-13 10:53:03,30.41,94.54,4.2,10.0,"262km NNW of Pangin, Arunachal Pradesh, India",Medium
2020-08-13 09:57:59,30.43,94.73,4.3,10.0,"259km NNW of Pangin, Arunachal Pradesh, India",Medium
2020-08-13 06:03:02,39.23,95.28,4.5,10.0,"1233km N of Pangin, Arunachal Pradesh, India",Medium
2020-08-13 04:39:11,28.16,67.02,4.5,10.0,"617km W of Bikaner, Rajasthan, India",Medium
2020-08-13 04:10:53,28.12,66.49,5.4,30.0,"669km W of Bikaner, Rajasthan, India",Medium
2020-08-12 21:28:01,30.37,95.79,4.6,178.0,"252km N of Pangin, Arunachal Pradesh, India",Medium
2020-08-12 16:01:24,25.22,94.28,3.0,30.0,"17km NW of Shirui, Manipur, India",Low
2020-08-12 04:18:40,29.66,95.73,3.5,183.0,"174km NNE of Pangin, Arunachal Pradesh, India",Low
2020-08-12 02:57:40,29.56,94.93,3.7,35.0,"161km NNW of Pangin, Arunachal Pradesh, India",Low
2020-08-11 23:44:16,30.46,94.83,4.8,30.0,"261km N of Pangin, Arunachal Pradesh, India",Medium
2020-08-11 19:27:50,24.11,93.8,4.0,15.0,"43km S of Moirang, Manipur, India",Medium
2020-08-10 09:47:36,19.92,72.81,2.9,3.0,"94km N of Mumbai, Maharashtra, India",Low
2020-08-10 01:53:05,31.0,80.12,3.9,10.0,"72km NE of Joshimath, Uttarakhand , India",Low
2020-08-09 22:43:34,30.299,94.709,4.4,10.0,"246km NNW of Pangin, Arunachal Pradesh, India",Medium
2020-08-09 14:20:22,29.65,94.49,4.1,200.0,"184km NNW of Pangin, Arunachal Pradesh, India",Medium
2020-08-08 16:48:37,28.16,77.24,2.1,5.0,"28km SSW of Faridabad, Haryana, India",Low
2020-08-08 14:14:08,30.1,94.56,4.3,10.0,"228km NNW of Pangin, Arunachal Pradesh, India",Medium
2020-08-08 07:10:02,19.18,84.11,3.8,16.0,"73km WSW of Berhampur, Odisha, India",Low
2020-08-08 05:26:15,26.6,92.59,3.5,10.0,"21km WSW of Tezpur, Assam, India",Low
2020-08-07 23:06:20,24.61,94.89,3.8,81.0,"54km SE of Ukhrul, Manipur, India",Low
2020-08-07 00:44:28,27.65,75.76,3.1,26.0,"82km N of Jaipur, Rajasthan, India",Low
2020-08-06 09:46:54,27.24,92.08,3.0,20.0,"42km SSE of Tawang, Arunachal Pradesh, India",Low
2020-08-06 01:50:55,28.807,76.719,2.9,5.0,"14km SE of Rohtak, Haryana, India",Low
2020-08-05 16:49:00,31.47,90.22,4.2,140.0,"444km NNE of Lachung, Sikkim, India",Medium
2020-08-05 04:07:00,26.75,97.38,4.0,253.0,"132km SE of Changlang, Arunachal Pradesh, India",Medium
2020-08-04 05:52:17,24.36,93.59,3.5,30.0,"24km SW of Moirang, Manipur, India",Low
2020-08-03 17:19:50,21.44,72.81,3.0,5.0,"30km N of Surat, Gujarat, India",Low
2020-08-01 11:03:57,34.57,82.23,4.2,10.0,"367km NE of Hanley, Jammu & Kashmir, India",Medium
2020-08-01 08:17:02,34.44,81.77,4.1,10.0,"324km NE of Hanley, Jammu & Kashmir, India",Medium
2020-08-01 00:28:58,29.91,94.45,4.0,20.0,"212km NNW of Pangin, Arunachal Pradesh, India",Medium
2020-07-31 00:08:46,30.01,94.56,4.3,10.0,"219km NNW of Pangin, Arunachal Pradesh, India",Medium
2020-07-30 21:22:55,30.13,95.08,3.9,10.0,"221km N of Pangin, Arunachal Pradesh, India",Low
2020-07-30 19:05:45,30.041,95.095,4.3,10.0,"211km N of Pangin, Arunachal Pradesh, India",Medium
2020-07-30 02:50:42,31.28,74.57,3.1,11.0,"48km SW of Amritsar, Punjab, India",Low
2020-07-30 02:24:33,28.25,88.06,4.3,147.0,"91km NW of Lachung, Sikkim, India",Medium
2020-07-29 22:58:03,29.91,94.64,4.3,145.0,"206km NNW of Pangin, Arunachal Pradesh, India",Medium
2020-07-29 16:37:19,29.72,95.15,4.4,153.1,"175km N of Pangin, Arunachal Pradesh, India",Medium
2020-07-29 11:38:08,25.99,94.96,3.6,16.0,"57km SE of Mokokchung, Nagaland, India",Low
2020-07-29 05:59:52,25.58,94.19,2.8,5.0,"13km SE of Kohima, Nagaland, India",Low
2020-07-29 01:19:45,19.964,72.843,2.8,6.0,"98km N of Mumbai, Maharashtra, India",Low
2020-07-28 20:08:52,23.22,93.26,4.4,10.0,"27km SSW of Champhai, Mizoram, India",Medium
2020-07-28 09:02:55,30.21,94.65,4.8,154.0,"237km NNW of Pangin, Arunachal Pradesh, India",Medium
2020-07-28 01:04:15,24.56,94.55,3.0,60.0,"42km S of Ukhrul, Manipur, India",Low
2020-07-27 13:41:21,32.592,76.346,3.1,10.0,"41km N of Dharamshala, Himachal Pradesh, India",Low
2020-07-27 11:20:26,30.08,94.56,4.6,30.0,"226km NNW of Pangin, Arunachal Pradesh, India",Medium
2020-07-27 06:48:33,25.09,95.04,4.1,10.0,"59km ENE of Ukhrul, Manipur, India",Medium
2020-07-26 23:39:36,30.69,95.73,3.8,10.0,"286km N of Pangin, Arunachal Pradesh, India",Low
2020-07-26 21:01:04,33.38,93.0,4.2,10.0,"621km NNW of Pangin, Arunachal Pradesh, India",Medium
2020-07-25 21:28:55,29.2,94.29,4.2,160.0,"141km NNW of Basar, Arunachal Pradesh, India",Medium
2020-07-25 11:44:43,37.66,75.82,3.9,10.0,"346km N of Kargil, Laddakh, India",Low
2020-07-25 05:52:00,23.03,94.38,4.0,95.0,"117km ESE of Champhai, Mizoram, India",Medium
2020-07-24 19:04:30,30.25,94.78,4.5,10.0,"239km NNW of Pangin, Arunachal Pradesh, India",Medium
2020-07-24 16:07:36,28.12,65.16,5.0,10.0,"757km NNW of Dwarka, Gujarat, India",Medium
2020-07-24 11:16:00,23.27,93.53,3.8,10.0,"29km SE of Champhai, Mizoram, India",Low
2020-07-24 11:08:13,26.18,93.04,3.5,25.0,"58km SSE of Tezpur, Assam, India",Low
2020-07-24 06:02:18,29.14,77.18,3.0,10.0,"58km N of New Delhi, India",Low
2020-07-24 05:11:19,33.05,75.89,3.0,5.0,"89km E of Katra, Jammu and Kashmir, India",Low
2020-07-24 00:26:42,19.96,72.83,3.1,5.0,"98km N of Mumbai, Maharashtra, India",Low
2020-07-23 06:17:31,30.21,96.81,4.6,10.0,"274km NNE of Pangin, Arunachal Pradesh, India",Medium
2020-07-23 02:51:59,24.69,95.04,3.8,10.0,"62km ESE of Ukhrul, Manipur, India",Low
2020-07-22 18:33:08,32.302,76.629,2.9,3.0,"30km ENE of Dharamshala, Himachal Pradesh, India",Low
2020-07-22 17:22:21,32.301,76.629,2.7,5.0,"30km ENE of Dharamshala, Himachal Pradesh, India",Low
2020-07-21 11:48:54,30.29,94.8,4.5,46.0,"243km N of Pangin, Arunachal Pradesh, India",Medium
2020-07-21 04:22:58,12.76,95.44,4.2,10.0,"272km E of Diglipur, Andaman and Nicobar island, India",Medium
2020-07-21 00:51:43,30.33,94.75,4.6,35.0,"248km NNW of Pangin, Arunachal Pradesh, India",Medium
2020-07-20 22:02:29,33.01,75.87,3.5,5.0,"87km E of Katra, Jammu and Kashmir, India",Low
2020-07-20 06:06:54,30.0,93.75,4.0,10.0,"242km NNW of Basar, Arunachal Pradesh, India",Medium
2020-07-20 05:06:43,30.28,94.72,4.4,32.0,"243km NNW of Pangin, Arunachal Pradesh, India",Medium
2020-07-20 03:39:38,23.24,93.29,3.2,20.0,"24km S of Champhai, Mizoram, India",Low
2020-07-20 02:30:47,24.98,94.63,3.5,10.0,"16km ENE of Ukhrul, Manipur, India",Low
2020-07-19 21:33:59,17.36,73.92,3.5,10.0,"80km NNW of Kolhapur, Maharashtra, India",Low
2020-07-19 15:45:50,30.43,94.86,4.8,35.0,"257km N of Pangin, Arunachal Pradesh, India",Medium
2020-07-19 11:53:04,35.94,77.21,4.1,40.0,"182km NNE of Kargil, Laddakh, India",Medium
2020-07-19 02:06:55,29.9,95.19,3.1,10.0,"195km N of Pangin, Arunachal Pradesh, India",Low
2020-07-19 01:36:49,37.29,74.76,3.9,10.0,"328km NNW of Kargil, Laddakh, India",Low
2020-07-19 00:24:30,37.39,74.64,4.3,10.0,"342km NNW of Kargil, Laddakh, India",Medium
2020-07-18 20:31:36,23.31,93.48,3.5,10.0,"22km SE of Champhai, Mizoram, India",Low
2020-07-18 04:25:41,24.74,92.6,4.0,63.0,"60km NE of Dharmanagar, Tripura, India",Medium
2020-07-18 00:03:00,11.77,95.17,5.7,10.0,"266km E of Portblair, Andaman and Nicobar island, India",Medium
2020-07-17 23:15:28,11.48,95.42,4.5,10.0,"293km E of Portblair, Andaman and Nicobar island, India",Medium
2020-07-17 22:35:35,23.19,93.27,3.7,80.0,"30km S of Champhai, Mizoram, India",Low
2020-07-17 22:03:58,23.29,93.35,5.1,78.0,"18km S of Champhai, Mizoram, India",Medium
2020-07-17 20:12:52,8.87,95.49,5.0,185.0,"270km NE of Campbell Bay, Andaman and Nicobar island, India",Medium
2020-07-17 19:33:42,11.91,95.14,5.6,10.0,"264km E of Portblair, Andaman and Nicobar island, India",Medium
2020-07-17 18:59:04,11.47,95.12,5.1,62.3,"261km E of Portblair, Andaman and Nicobar island, India",Medium
2020-07-17 15:56:42,23.17,93.22,4.2,10.0,"33km SSW of Champhai, Mizoram, India",Medium
2020-07-17 11:07:36,11.85,95.65,4.5,10.0,"319km E of Portblair, Andaman and Nicobar island, India",Medium
2020-07-17 10:31:14,11.73,95.02,4.8,10.0,"250km E of Portblair, Andaman and Nicobar island, India",Medium
2020-07-17 04:55:36,32.99,75.88,3.9,5.0,"88km E of Katra, Jammu and Kashmir, India",Low
2020-07-16 19:04:47,24.14,94.6,4.5,80.0,"88km S of Ukhrul, Manipur, India",Medium
2020-07-16 18:38:53,33.03,75.9,4.1,10.0,"90km E of Katra, Jammu and Kashmir, India",Medium
2020-07-16 15:22:31,23.98,96.6,3.6,10.0,"239km ESE of Ukhrul, Manipur, India",Low
2020-07-16 13:09:30,26.49,90.12,2.6,11.0,"108km N of Tura, Meghalaya, India",Low
2020-07-16 07:57:38,24.54,92.4,4.1,18.0,"30km NE of Dharmanagar, Tripura, India",Medium
2020-07-16 07:40:29,22.21,70.93,4.5,10.0,"16km SE of Rajkot, Gujarat, India",Medium
2020-07-16 06:51:55,24.65,94.92,3.7,15.0,"54km SE of Ukhrul, Manipur, India",Low
2020-07-16 04:47:03,31.69,76.21,2.3,10.0,"59km S of Dharamshala, Himachal Pradesh, India",Low
2020-07-14 14:57:12,23.32,94.35,3.9,72.0,"105km E of Champhai, Mizoram, India",Low
2020-07-14 08:32:59,26.56,94.87,3.5,10.0,"44km NE of Mokokchung, Nagaland, India",Low
2020-07-13 10:27:50,26.36,91.57,2.5,60.0,"29km NW of Guwahati, Assam, India",Low
2020-07-13 06:28:44,5.31,94.31,5.2,10.0,"194km SSE of Campbell Bay, Andaman and Nicobar island, India",Medium
2020-07-13 03:40:37,36.01,83.46,4.3,30.0,"553km NE of Hanley, Jammu & Kashmir, India",Medium
2020-07-13 02:36:53,14.64,93.11,4.3,27.0,"153km N of Diglipur, Andaman and Nicobar island, India",Medium
2020-07-10 09:56:30,28.99,98.73,4.4,86.4,"246km NE of Changlang, Arunachal Pradesh, India",Medium
2020-07-09 14:28:16,23.3,93.18,4.3,10.0,"23km SW of Champhai, Mizoram, India",Medium
2020-07-09 03:38:21,25.5,91.47,2.5,5.0,"36km NW of Cherrapunjee, Meghalaya, India",Low
2020-07-08 14:26:30,26.34,93.15,2.7,35.0,"49km SE of Tezpur, Assam, India",Low
2020-07-08 05:19:29,11.68,93.38,4.4,150.0,"71km E of Portblair, Andaman and Nicobar island, India",Medium
2020-07-07 01:33:16,28.36,92.12,3.4,170.0,"90km NNE of Tawang, Arunachal Pradesh, India",Low
2020-07-07 01:33:03,37.52,77.72,4.0,100.0,"359km NNE of Kargil, Laddakh, India",Medium
2020-07-07 01:03:29,31.24,78.46,3.2,7.0,"57km N of Uttarkashi, Uttarakhand, India",Low
2020-07-06 07:28:59,38.02,77.75,4.2,150.0,"411km NNE of Kargil, Laddakh, India",Medium
2020-07-05 17:26:37,23.24,93.24,4.6,77.0,"25km SSW of Champhai, Mizoram, India",Medium
2020-07-05 17:11:07,23.56,70.36,3.9,27.0,"146km NNW of Rajkot, Gujarat, India",Low
2020-07-04 17:42:17,35.43,82.21,4.2,150.0,"427km NE of Hanley, Jammu & Kashmir, India",Medium
2020-07-03 19:00:50,28.0,76.69,4.7,35.0,"60km SSW of Gurugram, Haryana, India",Medium
2020-07-03 14:35:41,23.02,93.53,4.6,25.0,"52km SSE of Champhai, Mizoram, India",Medium
2020-07-02 14:02:12,32.95,75.86,3.6,5.0,"86km E of Katra, Jammu and Kashmir, India",Low
2020-07-02 13:10:39,32.93,75.88,4.4,5.0,"88km E of Katra, Jammu and Kashmir, India",Medium
2020-07-01 04:08:19,25.99,92.2,2.6,5.0,"39km ENE of Nongpoh, Meghalaya, India",Low
2020-07-01 02:57:51,25.37,91.58,2.9,8.0,"18km NW of Cherrapunjee, Meghalaya, India",Low
2020-06-30 23:32:27,33.14,76.03,4.6,5.0,"103km E of Katra, Jammu and Kashmir, India",Medium
2020-06-30 08:56:56,33.13,75.82,4.0,10.0,"84km E of Katra, Jammu and Kashmir, India",Medium
2020-06-30 05:46:06,28.86,76.47,2.4,8.6,"13km WSW of Rohtak, Haryana, India",Low
2020-06-30 03:14:09,28.83,76.73,1.8,5.0,"14km ESE of Rohtak, Haryana, India",Low
2020-06-28 14:49:34,25.1,94.3,2.3,59.0,"12km WSW of Shirui, Manipur, India",Low
2020-06-28 12:24:59,25.81,90.33,3.9,6.0,"35km NNE of Tura, Meghalaya, India",Low
2020-06-28 11:24:37,24.74,94.4,4.0,60.0,"22km SSW of Ukhrul, Manipur, India",Medium
2020-06-28 08:56:25,12.98,92.7,4.1,45.0,"44km SW of Diglipur, Andaman and Nicobar island, India",Medium
2020-06-27 21:11:23,28.92,76.58,2.4,5.0,"3km NW of Rohtak, Haryana, India",Low
2020-06-27 12:32:24,35.05,81.15,4.4,170.0,"331km NE of Hanley, Jammu & Kashmir, India",Medium
2020-06-26 20:15:11,36.0,74.82,4.5,25.0,"200km NW of Kargil, Laddakh, India",Medium
2020-06-26 18:57:16,25.38,89.43,3.3,10.0,"79km W of Tura, Meghalaya, India",Low
2020-06-26 15:32:36,28.83,76.77,2.8,10.0,"17km ESE of Rohtak, Haryana, India",Low
2020-06-26 07:00:59,35.72,82.35,4.5,10.0,"459km NE of Hanley, Jammu & Kashmir, India",Medium
2020-06-26 04:38:00,35.58,82.35,4.3,173.0,"448km NE of Hanley, Jammu & Kashmir, India",Medium
2020-06-26 04:21:46,35.64,82.56,4.4,40.0,"466km NE of Hanley, Jammu & Kashmir, India",Medium
2020-06-26 02:47:07,35.31,82.46,5.0,10.0,"434km NE of Hanley, Jammu & Kashmir, India",Medium
2020-06-26 02:35:19,35.57,82.42,6.1,10.0,"451km NE of Hanley, Jammu & Kashmir, India",High
2020-06-26 01:59:45,35.54,82.23,4.6,174.0,"437km NE of Hanley, Jammu & Kashmir, India",Medium
2020-06-25 15:48:55,24.83,92.54,2.8,58.0,"63km NE of Dharmanagar, Tripura, India",Low
2020-06-25 03:03:41,26.17,94.24,3.8,6.0,"9km NNW of Wokha, Nagaland, India",Low
2020-06-25 01:30:11,28.98,76.72,2.2,7.0,"14km NE of Rohtak, Haryana, India",Low
2020-06-25 01:14:44,23.26,93.34,4.5,136.0,"21km S of Champhai, Mizoram, India",Medium
2020-06-25 00:45:50,23.47,94.07,4.2,100.0,"75km E of Champhai, Mizoram, India",Medium
2020-06-24 12:58:13,28.83,76.75,2.8,5.0,"15km ESE of Rohtak, Haryana, India",Low
2020-06-24 08:02:36,23.18,93.25,4.1,10.0,"31km SSW of Champhai, Mizoram, India",Medium
2020-06-23 23:03:48,22.89,93.64,3.2,10.0,"70km SSE of Champhai, Mizoram, India",Low
2020-06-23 19:17:37,23.01,93.03,3.7,25.0,"39km SE of Thenzawl, Mizoram, India",Low
2020-06-23 17:28:07,19.54,77.1,3.3,5.0,"129km S of Akola,Maharashtra,India",Low
2020-06-22 16:40:00,19.33,83.14,3.6,5.0,"122km ENE of Jagdalpur, Chhattisgarh, India",Low
2020-06-22 12:40:24,25.77,94.54,2.8,6.6,"44km ENE of Kohima, Nagaland, India",Low
2020-06-22 04:10:52,23.22,93.24,5.5,20.0,"27km SSW of Champhai, Mizoram, India",Medium
2020-06-21 16:16:24,23.88,93.09,5.1,30.0,"12km W of Ngopa, Mizoram, India",Medium
2020-06-19 05:37:39,28.84,76.75,2.3,5.0,"15km ESE of Rohtak, Haryana, India",Low
2020-06-18 19:29:25,22.82,94.0,5.0,80.0,"98km SE of Champhai, Mizoram, India",Medium
2020-06-18 07:32:18,6.56,92.81,4.8,10.0,"130km WSW of Campbell Bay, Andaman and Nicobar island, India",Medium
2020-06-18 04:18:30,28.81,76.73,2.1,5.0,"15km SE of Rohtak, Haryana, India",Low
2020-06-17 11:51:19,20.0,72.8,2.5,10.0,"103km N of Mumbai, Maharashtra, India",Low
2020-06-17 03:14:36,31.14,72.06,3.9,18.0,"272km W of Amritsar, Punjab, India",Low
2020-06-16 14:10:10,33.02,75.85,3.9,5.0,"85km E of Katra, Jammu and Kashmir, India",Low
2020-06-15 22:07:39,34.1,75.7,3.6,10.0,"36km ENE of Pahalgam, Jammu and Kashmir, India",Low
2020-06-15 15:56:03,23.4,70.3,3.5,15.0,"132km NNW of Rajkot, Gujarat, India",Low
2020-06-15 12:57:35,23.3,70.4,4.1,10.0,"118km NNW of Rajkot, Gujarat, India",Medium
2020-06-15 06:31:10,33.0,75.9,3.9,5.0,"90km E of Katra, Jammu and Kashmir, India",Low
2020-06-15 04:36:17,33.0,75.9,3.0,5.0,"90km E of Katra, Jammu and Kashmir, India",Low
2020-06-15 04:07:55,33.0,75.9,3.2,5.0,"90km E of Katra, Jammu and Kashmir, India",Low
2020-06-15 04:01:11,33.0,75.9,3.4,5.0,"90km E of Katra, Jammu and Kashmir, India",Low
2020-06-15 00:16:55,33.1,75.8,2.3,5.0,"81km E of Katra, Jammu and Kashmir, India",Low
2020-06-14 20:35:24,33.0,75.9,2.9,5.0,"90km E of Katra, Jammu and Kashmir, India",Low
2020-06-14 20:13:08,23.3,70.4,5.3,10.0,"118km NNW of Rajkot, Gujarat, India",Medium
2020-06-14 11:05:31,23.2,93.6,5.0,48.0,"39km SE of Champhai, Mizoram, India",Medium
2020-06-14 08:09:57,26.7,96.2,4.4,112.0,"123km SSW of Changlang, Arunachal Pradesh, India",Medium
2020-06-14 04:12:49,24.4,93.7,2.9,30.0,"13km SW of Moirang, Manipur, India",Low
2020-06-13 10:26:33,30.0,69.5,4.3,35.0,"430km WNW of Bikaner, Rajasthan, India",Medium
2020-06-12 19:03:42,26.4,91.3,3.4,10.0,"51km WNW of Guwahati, Assam, India",Low
2020-06-11 15:01:55,24.7,94.9,3.6,110.0,"49km ESE of Ukhrul, Manipur, India",Low
2020-06-11 13:37:19,37.4,76.7,4.0,60.0,"320km N of Kargil, Laddakh, India",Medium
2020-06-11 03:32:59,32.2,76.3,2.6,10.0,"3km SW of Dharamshala, Himachal Pradesh, India",Low
2020-06-10 19:27:56,32.6,76.1,2.5,5.0,"47km NNW of Dharamshala, Himachal Pradesh, India",Low
2020-06-10 12:08:11,20.1,72.8,2.8,7.0,"104km W of Nashik, Maharashtra, India",Low
2020-06-10 04:33:32,19.2,72.2,3.0,10.0,"72km W of Mumbai, India",Low
2020-06-10 02:17:37,14.0,92.3,4.3,50.0,"110km NW of Diglipur, Andaman and Nicobar island, India",Medium
2020-06-09 23:34:24,25.0,93.9,2.9,28.0,"20km N of Imphal, Manipur, India",Low
2020-06-09 13:29:45,28.8,91.9,4.5,10.0,"135km N of Tawang, Arunachal Pradesh, India",Medium
2020-06-08 20:02:39,38.1,76.1,4.2,145.0,"394km N of Kargil, Laddakh, India",Medium
2020-06-08 13:00:34,28.85,76.76,2.1,19.0,"15km ESE of Rohtak, Haryana, India",Low
2020-06-06 16:25:58,35.258,90.868,5.4,10.0,"859km N of Tawang, Arunachal Pradesh, India",Medium
2020-06-05 01:43:09,25.6,91.4,2.3,10.0,"49km NW of Cherrapunjee, Meghalaya, India",Low
2020-06-03 22:42:29,28.4,77.5,3.0,4.0,"17km E of Faridabad, Haryana, India",Low
2020-06-03 07:10:49,24.8,91.1,4.3,55.0,"82km SW of Cherrapunjee, Meghalaya, India",Medium
2020-06-02 08:18:59,25.1,93.8,3.0,23.0,"34km NNW of Imphal, Manipur, India",Low
2020-06-02 07:14:41,24.7,96.3,3.9,100.0,"185km E of Ukhrul, Manipur, India",Low
2020-06-02 07:09:00,19.5,77.1,3.4,10.0,"134km S of Akola,Maharashtra,India",Low
2020-06-02 04:53:18,28.2,91.9,3.5,10.0,"69km N of Tawang, Arunachal Pradesh, India",Low
2020-06-02 01:03:11,30.8,78.7,2.8,5.0,"26km ENE of Uttarkashi, Uttarakhand, India",Low
2020-06-01 18:42:05,28.8,76.7,3.0,10.0,"14km SE of Rohtak, Haryana, India",Low
2020-05-31 10:38:28,32.2,74.5,3.3,10.0,"72km NNW of Amritsar, Punjab, India",Low
